count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
951212,N,2009,2009-06-18,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,2,27,0,3,2,0,0,0,0,0,2,34
951212,N,2009,2009-06-18,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,33,0,3,1,0,0,0,0,0,1,37
951212,N,2009,2009-06-18,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,31,0,4,0,0,0,0,0,0,0,35
951212,N,2009,2009-06-18,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,35,0,2,2,0,0,0,0,0,2,39
951212,N,2009,2009-06-18,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,63,0,5,0,0,0,0,0,0,0,69
951212,S,2009,2009-06-18,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,13,0,7,0,0,0,0,0,0,0,20
951212,S,2009,2009-06-18,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,21,1,3,2,0,0,0,0,0,2,27
951212,S,2009,2009-06-18,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,29,0,8,3,0,0,0,0,0,3,40
951212,S,2009,2009-06-18,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,19,1,5,3,1,0,0,0,0,4,29
951212,S,2009,2009-06-18,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,22,1,5,0,0,0,0,0,0,0,28
951212,S,2009,2009-06-18,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,19,0,7,1,0,0,0,0,0,1,27
951212,S,2009,2009-06-18,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,26,0,3,0,0,0,0,0,0,0,29
951212,S,2009,2009-06-18,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,1,31,0,2,1,0,0,0,0,0,1,35
951212,S,2009,2009-06-18,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,33,1,5,0,0,0,0,0,0,0,39
951212,S,2009,2009-06-18,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,1,46,0,9,0,0,0,0,0,0,0,56
951212,S,2009,2009-06-18,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,9,0,43,0,8,0,0,0,0,0,0,0,51
951212,S,2009,2009-06-18,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,7,0,78,0,5,0,0,0,0,0,0,0,83
951212,N,2010,2010-06-17,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,1,32,1,3,0,0,0,0,0,0,0,37
951212,N,2010,2010-06-17,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,55,4,6,1,0,0,0,0,0,1,66
951212,N,2010,2010-06-17,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,26,1,9,1,0,0,0,0,0,1,37
951212,N,2010,2010-06-17,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,20,0,4,0,0,0,0,0,0,0,24
951212,N,2010,2010-06-17,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,24,0,7,1,0,0,1,0,0,2,33
951212,N,2010,2010-06-17,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,1,25,0,4,1,0,0,0,0,0,1,31
951212,N,2010,2010-06-17,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,20,1,2,1,0,0,0,0,0,1,24
951212,N,2010,2010-06-17,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,25,1,3,1,0,0,0,0,0,1,30
951212,N,2010,2010-06-17,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,22,0,5,2,0,0,0,0,0,2,29
951212,N,2010,2010-06-17,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,3,35,1,2,0,0,0,0,0,0,0,41
951212,N,2010,2010-06-17,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,30,0,2,0,0,0,0,0,0,0,33
951212,N,2010,2010-06-17,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,40,1,3,0,0,0,0,0,0,0,44
951212,S,2010,2010-06-17,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,18,1,2,0,0,0,0,0,0,0,21
951212,S,2010,2010-06-17,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,20,0,8,1,1,0,0,0,0,2,30
951212,S,2010,2010-06-17,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,2,24,1,2,1,0,0,0,0,0,1,30
951212,S,2010,2010-06-17,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,16,2,4,1,0,0,1,0,0,2,24
951212,S,2010,2010-06-17,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,24,1,4,1,0,0,0,0,0,1,30
951212,S,2010,2010-06-17,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,1,18,0,7,1,1,0,0,0,0,2,28
951212,S,2010,2010-06-17,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,21,0,4,2,0,0,0,0,0,2,27
951212,S,2010,2010-06-17,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,28,1,4,0,0,0,0,0,0,0,33
951212,S,2010,2010-06-17,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,35,3,7,2,0,0,0,0,0,2,47
951212,S,2010,2010-06-17,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,37,1,6,0,0,0,0,0,0,0,44
951212,S,2010,2010-06-17,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,7,0,34,0,10,0,0,0,0,0,0,0,44
951212,S,2010,2010-06-17,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,6,0,41,6,0,0,0,0,0,0,0,0,47
951212,N,2011,2011-06-23,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,24,0,5,0,0,0,0,0,0,0,29
951212,N,2011,2011-06-23,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,8,0,54,2,4,0,0,0,0,0,0,0,60
951212,N,2011,2011-06-23,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,18,0,7,0,0,0,0,0,0,0,25
951212,N,2011,2011-06-23,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,1,18,1,5,1,0,0,0,0,0,1,26
951212,N,2011,2011-06-23,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,30,0,6,2,0,0,0,0,0,2,38
951212,N,2011,2011-06-23,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,32,0,6,2,0,0,0,0,0,2,40
951212,N,2011,2011-06-23,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,26,0,2,0,0,0,0,0,0,0,28
951212,N,2011,2011-06-23,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,30,0,3,0,0,0,0,0,0,0,33
951212,N,2011,2011-06-23,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,25,1,2,0,0,0,0,0,0,0,28
951212,N,2011,2011-06-23,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,30,0,1,0,0,0,0,0,0,0,31
951212,N,2011,2011-06-23,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,40,0,3,0,0,0,0,0,0,0,43
951212,N,2011,2011-06-23,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,35,1,2,0,0,0,0,0,0,0,38
951212,S,2011,2011-06-23,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,15,0,0,0,0,0,0,0,0,0,15
951212,S,2011,2011-06-23,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,28,0,5,2,0,0,0,0,0,2,35
951212,S,2011,2011-06-23,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,40,0,8,2,0,0,0,0,0,2,50
951212,S,2011,2011-06-23,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,28,0,5,2,0,0,0,0,0,2,36
951212,S,2011,2011-06-23,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,2,15,0,2,4,0,0,0,0,0,4,23
951212,S,2011,2011-06-23,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,28,0,6,0,1,0,0,0,0,1,35
951212,S,2011,2011-06-23,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,22,0,1,1,0,0,0,0,0,1,24
951212,S,2011,2011-06-23,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,28,0,3,0,0,0,0,0,0,0,31
951212,S,2011,2011-06-23,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,31,1,5,0,0,0,0,0,0,0,37
951212,S,2011,2011-06-23,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,6,1,51,2,5,0,0,0,0,0,0,0,59
951212,S,2011,2011-06-23,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,13,0,44,0,5,0,0,0,0,0,0,0,49
951212,S,2011,2011-06-23,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,7,1,26,7,1,0,0,0,0,0,0,0,35
951212,N,2012,2012-06-21,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,24,0,5,1,0,0,0,0,0,1,30
951212,N,2012,2012-06-21,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,41,1,7,1,0,0,0,0,0,1,50
951212,N,2012,2012-06-21,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,32,0,5,1,0,0,0,0,0,1,38
951212,N,2012,2012-06-21,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,1,12,0,10,2,0,0,0,0,0,2,25
951212,N,2012,2012-06-21,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,21,0,9,1,0,0,0,0,0,1,31
951212,N,2012,2012-06-21,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,22,0,3,0,0,0,0,0,0,0,25
951212,N,2012,2012-06-21,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,21,0,2,1,0,0,0,0,0,1,24
951212,N,2012,2012-06-21,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,18,1,4,1,0,0,0,0,0,1,24
951212,N,2012,2012-06-21,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,1,32,0,7,1,0,0,0,0,0,1,41
951212,N,2012,2012-06-21,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,29,0,3,0,0,0,0,0,0,0,32
951212,N,2012,2012-06-21,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,36,0,5,0,0,0,0,0,0,0,41
951212,N,2012,2012-06-21,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,20,0,4,0,0,0,0,0,0,0,24
951212,S,2012,2012-06-21,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,12,0,5,1,0,0,0,0,0,1,18
951212,S,2012,2012-06-21,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,20,0,3,1,0,0,0,0,0,1,24
951212,S,2012,2012-06-21,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,25,0,9,1,0,0,0,0,0,1,35
951212,S,2012,2012-06-21,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,13,0,4,0,0,0,0,0,0,0,17
951212,S,2012,2012-06-21,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,16,0,8,2,0,0,0,0,0,2,26
951212,S,2012,2012-06-21,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,24,0,5,0,0,0,0,0,0,0,30
951212,S,2012,2012-06-21,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,22,0,3,1,0,0,0,0,0,1,26
951212,S,2012,2012-06-21,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,31,3,3,0,0,0,0,0,0,0,37
951212,S,2012,2012-06-21,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,20,1,4,1,0,0,0,0,0,1,26
951212,S,2012,2012-06-21,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,46,0,4,0,0,0,0,0,0,0,50
951212,S,2012,2012-06-21,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,1,51,0,6,0,0,0,0,0,0,0,58
951212,S,2012,2012-06-21,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,1,22,0,4,0,0,0,0,0,0,0,27
951212,N,2013,2013-06-20,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,24,0,1,0,0,0,0,0,0,0,25
951212,N,2013,2013-06-20,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,23,0,6,0,1,0,0,0,0,1,30
951212,N,2013,2013-06-20,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,1,19,0,6,0,0,0,0,0,0,0,26
951212,N,2013,2013-06-20,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,24,0,10,1,0,0,0,0,0,1,35
951212,N,2013,2013-06-20,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,19,0,5,1,0,0,0,0,0,1,25
951212,N,2013,2013-06-20,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,20,0,6,0,0,0,0,0,0,0,26
951212,N,2013,2013-06-20,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,23,0,5,0,0,0,0,0,0,0,28
951212,N,2013,2013-06-20,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,1,24,0,6,1,0,0,0,0,0,1,32
951212,N,2013,2013-06-20,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,23,0,6,0,0,0,0,0,0,0,30
951212,N,2013,2013-06-20,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,6,0,26,0,7,0,0,0,0,0,0,0,33
951212,N,2013,2013-06-20,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,29,0,11,0,0,0,0,0,0,0,40
951212,N,2013,2013-06-20,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,18,0,6,0,0,0,0,0,0,0,24
951212,S,2013,2013-06-20,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,12,0,1,0,0,0,0,0,0,0,13
951212,S,2013,2013-06-20,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,15,0,3,0,0,0,0,0,0,0,18
951212,S,2013,2013-06-20,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,31,0,9,0,0,0,0,0,0,0,40
951212,S,2013,2013-06-20,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,16,0,5,2,0,0,0,0,0,2,23
951212,S,2013,2013-06-20,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,14,0,3,0,0,0,0,0,0,0,17
951212,S,2013,2013-06-20,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,1,12,0,4,0,0,0,0,0,0,0,17
951212,S,2013,2013-06-20,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,14,0,3,0,0,0,0,0,0,0,17
951212,S,2013,2013-06-20,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,15,0,5,1,0,0,0,0,0,1,21
951212,S,2013,2013-06-20,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,15,0,5,0,0,0,0,0,0,0,20
951212,S,2013,2013-06-20,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,22,0,6,0,0,0,0,0,0,0,29
951212,S,2013,2013-06-20,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,2,27,0,4,0,0,0,0,0,0,0,33
951212,S,2013,2013-06-20,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,14,0,3,0,0,0,0,0,0,0,17
951212,N,2014,2014-06-19,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,1,27,0,1,0,0,0,0,0,0,0,29
951212,N,2014,2014-06-19,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,32,0,4,0,0,0,0,0,0,0,36
951212,N,2014,2014-06-19,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,25,0,5,1,1,0,0,0,0,2,32
951212,N,2014,2014-06-19,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,25,0,6,0,0,0,0,0,0,0,31
951212,N,2014,2014-06-19,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,21,0,12,0,0,0,0,0,0,0,33
951212,N,2014,2014-06-19,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,1,19,0,3,1,0,0,0,0,0,1,24
951212,N,2014,2014-06-19,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,23,0,6,1,0,0,0,0,0,1,30
951212,N,2014,2014-06-19,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,22,0,3,0,0,0,0,0,0,0,25
951212,N,2014,2014-06-19,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,33,0,6,0,0,0,0,0,0,0,39
951212,N,2014,2014-06-19,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,1,22,0,2,0,0,0,0,0,0,0,25
951212,N,2014,2014-06-19,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,1,32,0,2,0,0,0,0,0,0,0,35
951212,N,2014,2014-06-19,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,27,0,1,0,0,0,0,0,0,0,28
951212,S,2014,2014-06-19,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,13,0,1,0,0,0,0,0,0,0,14
951212,S,2014,2014-06-19,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,20,0,3,1,1,0,0,0,0,2,25
951212,S,2014,2014-06-19,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,25,0,7,0,0,0,0,0,0,0,32
951212,S,2014,2014-06-19,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,20,0,7,0,1,0,0,0,0,1,28
951212,S,2014,2014-06-19,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,20,0,8,0,0,0,0,0,0,0,28
951212,S,2014,2014-06-19,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,35,0,5,0,0,0,0,0,0,0,40
951212,S,2014,2014-06-19,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,30,0,3,0,0,0,0,0,0,0,33
951212,S,2014,2014-06-19,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,36,0,7,1,0,0,0,0,0,1,44
951212,S,2014,2014-06-19,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,37,0,1,0,0,0,0,0,0,0,38
951212,S,2014,2014-06-19,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,6,1,30,0,4,0,0,0,0,0,0,0,35
951212,S,2014,2014-06-19,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,6,1,44,0,9,1,0,0,0,0,0,1,55
951212,S,2014,2014-06-19,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,5,0,39,0,2,0,0,0,0,0,0,0,41
951212,N,2015,2015-06-18,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,26,0,5,0,0,0,0,0,0,0,31
951212,N,2015,2015-06-18,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,36,0,1,3,1,0,0,0,0,4,41
951212,N,2015,2015-06-18,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,0,17,0,7,0,0,0,0,0,0,0,24
951212,N,2015,2015-06-18,10,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,26,0,7,1,1,0,0,0,0,2,35
951212,N,2015,2015-06-18,11,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,23,1,9,0,0,0,0,0,0,0,33
951212,N,2015,2015-06-18,12,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,7,0,11,0,3,0,0,0,0,0,0,0,14
951212,N,2015,2015-06-18,13,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,21,0,9,0,0,0,0,0,0,0,30
951212,N,2015,2015-06-18,14,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,18,0,2,2,0,0,0,0,0,2,22
951212,N,2015,2015-06-18,15,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,24,0,3,0,1,0,0,0,0,1,28
951212,N,2015,2015-06-18,16,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,1,0,20,0,4,0,0,0,0,0,0,0,24
951212,N,2015,2015-06-18,17,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,3,0,34,0,2,0,0,0,0,0,0,0,36
951212,N,2015,2015-06-18,18,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,46,1,1,0,0,0,0,0,0,0,48
951212,S,2015,2015-06-18,7,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,0,0,11,0,4,0,1,0,0,0,0,1,16
951212,S,2015,2015-06-18,8,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,4,0,23,0,1,2,0,0,0,0,0,2,26
951212,S,2015,2015-06-18,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327595,672000,55.93558403,-3.1605793,,,2,1,23,0,5,1,1,0,0,0,0,2,31
